node,relation_nodes 
1538331505,"1333763258,1759733951,1538331554,1538332083,1538331561,4660079671,4660159734,4660170317,1538332185,1538331990,1538331419,1538331435,1538331479,6324706846,4660159759"
6157810499,3674012454
6157834242,"6157834231,6157834244,6157834241"
6157834231,"6157834242,6157834241"
6157834241,"6157834231,6157834242,6157834244"
6157834231,"6157834242,6157834241"
6157834244,"3780802731,3780802735,6157834242,6157834268,6157834241"
6157834242,"6157834231,6157834244,6157834241"
6157834251,"3780802726,5590714914,6157834247,3768476288"
6157834247,6157834251
6157834256,"6157834252,6157834253,6157834258"
6157834252,6157834256
6157834258,"3780802736,3768476291,6157834253,3780802737,3768476293,3780850655,3780850664,6149835211,6149835232,6157834256"
6157834253,"6157834258,6157834256"
6157834264,"6157834259,6157834265,6157834268"
6157834259,6157834264
6157834268,"3780802731,3780802735,6157834265,6157834244,6157834264"
6157834265,"6157834268,6157834264"
6157834283,"6157834270,3768476275,6157834281"
6157834270,6157834283
3768476275,"3768476274,3768476284,6157834281,6157834283"
6157834281,"3768476275,6157834283"
6157838196,"3768476294,3768476297,6157834284"
6157834284,6157838196
6509129266,"6151661835,6157863594,6157863595,6151661836,6151661854,6151661842,6509129269"
6157863595,"6509129266,6304672932,6157863599,6304672936"
6151661839,"6304672941,6151661835,6157863594,6157863599"
6157863599,"6151661839,6304672932,6157863595,6304672936"
6157865913,6157865912
6157865912,"6157865913,4290304542"
6157865912,"6157865913,4290304542"
4290304542,"4290304806,6157865912"
6157962726,"6157962724,6157962727,6157962725"
6157962724,6157962726
6157962727,"6157962725,6157962737,6157962747,6157962726"
6157962725,"6157962727,6157962726"
6157962729,6157962753
6157962753,"6521315257,1759885399,1333730465,1334101496,1334352277,345351431,1036552727,4792330101,4779885789,4792330102,4797076555,4797759987,4797760739,4797760746,6150950402,6157808486,6157808489,6157808493,1334101590,6157962739,6157962758,6157962760,6157962911,6157962900,6514049343,6514049345,6514066701,6514066707,6521099194,6521099203,6521315261,6521315263,6521358791,6521705572,6521757722,6521745159,6538608328"
6157962739,"6521315257,1759885399,6157962730,1333730465,1334101496,1334352277,345351431,1036552727,4792330101,4779885789,4792330102,4797076555,4797759987,4797760739,4797760746,6150950402,6157808486,6157808489,6157808493,1334101590,6157962753,6157962758,6157962760,6157962911,6157962900,6514049343,6514049345,6514066701,6514066707,6521099194,6521099203,6521315261,6521315263,6521358791,6521705572,6521757722,6521745159,6538608328"
6157962730,
6157962729,6157962753
6157962729,6157962753
6157962746,6157962734
6157962734,6157962746
6157962737,"6157962747,6157962727"
6157962747,"6157962737,6157962727"
6157962756,"6157962754,6157962765,6157962755"
6157962754,6157962756
6157962765,"6157962755,6157962778,6157962761,6157962759,6157962769,6157962756"
6157962755,"6157962765,6157962756"
6157962758,"6521315257,1759885399,6157962759,1333730465,1334101496,1334352277,345351431,1036552727,4792330101,4779885789,4792330102,4797076555,4797759987,4797760739,4797760746,6150950402,6157808486,6157808489,6157808493,1334101590,6157962753,6157962739,6157962760,6157962911,6157962900,6514049343,6514049345,6514066701,6514066707,6521099194,6521099203,6521315261,6521315263,6521358791,6521705572,6521757722,6521745159,6538608328"
6157962759,"6157962778,6157962761,6157962765,6157962769"
6157962769,"6157962760,6157962778,6157962761,6157962765,6157962759"
6157962760,"6521315257,1759885399,1333730465,1334101496,1334352277,345351431,1036552727,4792330101,4779885789,4792330102,4797076555,4797759987,4797760739,4797760746,6150950402,6157808486,6157808489,6157808493,1334101590,6157962753,6157962739,6157962758,6157962911,6157962900,6514049343,6514049345,6514066701,6514066707,6521099194,6521099203,6521315261,6521315263,6521358791,6521705572,6521757722,6521745159,6538608328"
6157962778,"6157962761,6157962765,6157962759,6157962769"
6157962761,"6157962778,6157962765,6157962759,6157962769"
6157962888,6157962780
6157962780,"6157962888,6157962892,6514066707"
6157962908,"6157962891,6157962901,6157962909,6157962892"
6157962891,"6157962908,6157962892"
6157962909,"6157962911,6157962901,6157962908"
6157962911,"6521315257,1759885399,1333730465,1334101496,1334352277,345351431,1036552727,4792330101,4779885789,4792330102,4797076555,4797759987,4797760739,4797760746,6150950402,6157808486,6157808489,6157808493,1334101590,6157962753,6157962739,6157962758,6157962760,6514049343,6514049345,6514066701,6514066707,6521099194,6521099203,6521315261,6521315263,6521358791,6521705572,6521757722,6521745159,6538608328"
6157962900,"6521315257,1759885399,6157962909,1333730465,1334101496,1334352277,345351431,1036552727,4792330101,4779885789,4792330102,4797076555,4797759987,4797760739,4797760746,6150950402,6157808486,6157808489,6157808493,1334101590,6157962753,6157962739,6157962758,6157962760,6514049343,6514049345,6514066701,6514066707,6521099194,6521099203,6521315261,6521315263,6521358791,6521705572,6521757722,6521745159,6538608328"
6157962909,"6157962911,6157962901,6157962908"
6157962901,"6157962909,6157962908"
6157962909,"6157962911,6157962901,6157962908"
6157962913,"6150950949,6157962915,6150950953"
6157962912,"6150950954,6157962914,3078294125"
6157962915,"6150950949,6157962913,6150950953"
6157962914,"6150950954,6157962912,3078294125"
6157962918,"1334352261,1334352260,6509654122,1334352320,1334352330,6150950890"
6509654122,6157962918
6521389708,6150950457
6157962922,6150950457
6157962941,"6157962942,6157962932,6157962938,6157962931"
6157962942,"6157962941,6570392018,3078637220,1759885423,6521918978,6521918980,6521918982"
6157962959,"6157962958,6570392018,3078637220,3754622302,6157962942,1759885423,6521918978,6521918980,6521918982"
6157962958,"6157962959,6157962931,6157962956,6157962927,6157962929,6157962951,6157962946,6157962957"
6157962938,"6157962923,6157962932,6157962941"
6157962923,6157962938
6157962956,"6157962924,6157962958,6157962927,6157962929,6157962951,6157962946,6157962957,6157962931"
6157962924,6157962956
6157962927,"6157962926,6157962958,6157962956,6157962929,6157962951,6157962946,6157962957,6157962931"
6157962926,6157962927
6157962928,6157962929
6157962929,"6157962928,6157962958,6157962956,6157962927,6157962951,6157962946,6157962957,6157962931"
6157962932,"6157962941,6157962938,6157962931"
6157962941,"6157962942,6157962932,6157962938,6157962931"
6157962944,6157962951
6157962951,"6157962944,6157962958,6157962956,6157962927,6157962929,6157962946,6157962957,6157962931"
6157962946,"6157962945,6157962958,6157962956,6157962927,6157962929,6157962951,6157962957,6157962931"
6157962945,6157962946
6157962958,"6157962959,6157962931,6157962956,6157962927,6157962929,6157962951,6157962946,6157962957"
6157962931,"6157962932,6157962941,6157962958,6157962956,6157962927,6157962929,6157962951,6157962946"
6157967872,"1884243833,1884243621,6157915961,4740915125,4740915148,4740915154,4740915159,5023298365,5023298351"
6157915961,"6157967872,5023298351,5023298352"
6157967884,6157967873
6157967873,"1736755089,3926775005,6157967884,5589350519,6157967886,6157967895,2168682680"
6157967886,"1736755089,3926775005,6157967885,5589350519,6157967873,6157967895,2168682680"
6157967885,6157967886
6157967895,"1736755089,3926775005,6157967887,5589350519,6157967873,6157967886,2168682680"
6157967887,6157967895
6158027317,"6158027313,1759885399,6514081837,6158027319"
6158027313,"6158027317,6158027319"
6158027325,"6158027319,6158027326"
6158027319,"6158027317,6158027313,6158027325"
6158048570,"6158048574,4884751766,6158048558,5952634299"
6158048558,6158048570
6158048583,"3074799304,5580734125"
6158048575,"3074799304,5580734125"
6158048800,"1623183834,6158048794,6158048801"
1623183834,"1860532840,6158048800,1623183950,1860532738,1860532476,1623183824"
6158048801,"1410502821,6158048794,6158048800"
6158048794,"6158048801,6158048800"
6158063065,6158063066
6158063065,6158063066
6158063063,"6158063062,6521268444,345362354"
6158063062,
6158063064,"6158063066,6158063065"
6158063066,"6521268444,345362354"
3079802124,"6164187551,3079802125,3079802131,3079802140,3079802122,6168842475,6512094514,6528845432"
6158063067,"3079802135,3079802138"
6158063079,6158063071
6158063071,"6158063079,6158064912,6158064905,6158063073"
6158064895,"6158063073,6158063079"
6158063073,"6158064895,6158064912,6158064905,6158063071"
6158064901,
6158064901,
6158064904,"6158064888,3079802125,3079802148"
6158064888,6158064904
6158064912,"5020834101,5020834102,6158064905,6158063071,6158063073"
6158064905,"6158064912,6158063071,6158063073"
6158064914,"6158064913,6158064927,6158064924,6158064930,3079802122"
6158064913,"6158064914,3079802129,6528775924,6528775921"
1758586663,"345362354,345362457,6158064927,345362388,2092582370,345362378,1758586671,6158064930,6525633571,6525639785"
6158064927,"1758586663,6158064914,6158064924,6158064930,3079802122"
6158064924,"6158064918,6158064914,6158064927,6158064930,3079802122"
6158064918,"6158064924,6528775919,6512094514"
6158064930,"345362354,345362457,345362388,2092582370,345362378,1758586671,1758586663,6525633571,6525639785,6158064914,6158064927,6158064924"
3079802122,"6164187551,3079802125,3079802131,3079802137,3079802140,3079802124,6168842475,6512094514,6528845432,6158064914,6158064927,6158064924"
3756786871,3756786873
3078638471,"3078638470,3078638473,3756786877"
6158064931,"3756786873,3756786874,3756786878"
3756786878,"6158064931,3756786877,3756786880"
3078638434,"1334355619,1334355683,3756786874"
3756786874,"3756786873,3078638434,6158064931"
6158064953,"6158064933,6158064966,6158064951"
6158064933,6158064953
6158064952,"6158064947,3756786875,3078638470,6373777727,6158064951"
6158064947,"6158064952,6158064951"
6158064966,"6158064951,6158064967,6158064957,6158064953"
6158064951,"6158064952,6158064947,6158064966,6158064953"
6158064967,"6521268444,345362354,6158064966"
6158064957,"6521268444,345362354,6158064966"
6158065111,6158064983
6158064983,
6158064971,6158065112
6158065112,
6158064984,
6158064984,
6158065112,
6514090251,
6514090251,
6158065111,6158064983
6158065112,
6158065111,6158064983
6158065086,6158065096
6158065096,6158065086
6158065101,"6514081838,3756786875,6158065099"
6158065099,6158065101
6158065108,"6514081838,3756786875,6158065102"
6158065102,"6158065108,6514126063"
6158131991,"5682943655,5683211247,6158131573,5726560164,5726560169"
6158131573,6158131991
4014840832,"4014840826,6151762161,6158131578,4014840833,5683138769,5683153860,5683154021,5683159259,5683190837,4014840857,5683211283,5683227988,5683233621,5683233625,4014840831,6154599765,4014840834,4014840853"
6158131578,4014840832
6158131986,"6154602846,6158131988"
6154602846,"5682951076,6154602842,6158131986"
4014840834,"4014840826,6151762161,4014840833,5683138769,5683153860,5683154021,5683159259,5683190837,4014840857,5683211283,5683227988,5683233621,5683233625,4014840831,6154599765,4014840832,4014840853"
6158131988,6158131986
4014840853,"4014840826,6151762161,5683211247,4014840833,5683138769,5683153860,5683154021,5683159259,5683190837,4014840857,5683211283,5683227988,5683233621,5683233625,4014840831,6154599765,4014840832,4014840834"
5683211247,"5682943655,5683211252,4014840853,5726560164,5726560169,6158131991"
6158131995,"5682967323,5683216533"
5682967323,"5682967331,5769366880,6158131995,5683216435,5683216501"
5683216533,"5683199227,6158131995,5683216532"
6158131995,"5682967323,5683216533"
6158475052,"1334208614,3048784657,3780575076,3048784655,6547965621,6548028945,6548023539,6158475053"
3780575076,"3780575071,6158475052,6158475053,6158475056"
6158475054,"6158475053,6158475055,6158475056"
6158475053,"3780575076,6158475054,6158475052"
6158475056,"3780575076,6158475055,6158475054,3780575071"
6158475055,"6158475056,6158475054"
6158475061,"6150795307,6158475064,6158475060,6158475063"
6158475060,"6150795309,6158475062,6158475061,6158475063"
6158475074,"6158475071,3259983302,3048782217,6158480022,6525508582"
6158475071,"6158475074,6158475067"
6158475076,"6158475075,3259983322,1334344656,1334344643,3259983374,6525508577,6575625278"
6158475075,6158475076
6158475078,"3259983476,6150124513"
3259983476,"1334204337,6158475078,1334204333,1334204314,1334204385"
6150124513,"6158475079,6150124508,6150124515,6158475078"
6158475079,6150124513
6158475083,"1334204324,1334204356"
1334204324,"2236985087,1334204350,1334204425,6158475083"
6150124499,"6150124502,6158475084,5578716440"
6158475084,6150124499
2623049805,"2623049783,6158479989,2623049807,3048784658,2623049825,3048782230,6150123606,6158475059,6150123681,6150123684,5598585141,6545105361"
6158479989,"2623049805,3048784655,3048784658,2623049825,6150123606,6337015839,6337015838"
1334344649,"3259983294,3259983322,3259983302"
3259983294,"1334344649,3259983302,6150123658,6150123659,6150123667,3048784646,6575609978"
6158480001,"6158479994,3048784634,6547815458"
6158479994,"6158480001,3259983322,6575625282"
3259983370,"3259983365,1334208659,1334208611,6158480002"
6158480002,"3259983370,4871601991,6332851946,3259983379,4871601994"
3048782220,"6150123633,6158480004,3048782215,3048782217"
6158480004,"3048782220,3048782222,6158480013"
6158480013,"1334204303,3048782222,6158480004"
3048782222,"6158480013,2623049801,3048782215,3048782217,3048782223,6150123642,6150123630,3259978156,6158480004"
6158480017,"6150123642,2623049819,4871601982,2623049821"
6158480014,"6150123649,2623049811,2623049809,6150123633,4871542302,4871542311,4871601972,4871601980,2623049804,6150123648,6150123637,6150123638,6150123640,6150123646,2623049801"
3048784661,"3259978156,5579319633,6158480019,6158480018,3048784660"
6158480019,"3048782223,6158480024,3048784661,6158480020,6158475065,6158480018,3048784660"
